Store,Year,Month,Date,Day Part,Table Type,Net Sales,# Trans,Avg / Trans,# Guests,Avg / Guest,# Tables,Avg / Table,# Guest / Trans,# Guest / Table
,,,30,08:00 - 08:14,Cashier,2.65,1,2.65,1,2.65,1,2.65,1.0,1.0
,,,30,08:15 - 08:29,Cashier,16.09,4,4.02,4,4.02,4,4.02,1.0,1.0
,,,30,08:30 - 08:44,Cashier,66.82,5,13.36,5,13.36,5,13.36,1.0,1.0
,,,30,08:45 - 08:59,Cashier,16.29,4,4.07,4,4.07,4,4.07,1.0,1.0
,,,30,09:00 - 09:14,Cashier,5.55,1,5.55,1,5.55,1,5.55,1.0,1.0
,,,30,09:15 - 09:29,Cashier,24.95,5,4.99,5,4.99,5,4.99,1.0,1.0
,,,30,09:30 - 09:44,Cashier,55.57,11,5.05,11,5.05,11,5.05,1.0,1.0
,,,30,09:45 - 09:59,Cashier,39.61,7,5.66,7,5.66,7,5.66,1.0,1.0
,,,30,10:00 - 10:14,Cashier,30.81,5,6.16,5,6.16,5,6.16,1.0,1.0
,,,30,10:15 - 10:29,Cashier,90.21,18,5.01,18,5.01,18,5.01,1.0,1.0
,,,30,10:30 - 10:44,Cashier,62.44,10,6.24,10,6.24,10,6.24,1.0,1.0
,,,30,10:45 - 10:59,Cashier,30.9,7,4.41,7,4.41,7,4.41,1.0,1.0
,,,30,11:00 - 11:14,Cashier,4.38,2,2.19,2,2.19,2,2.19,1.0,1.0
,,,30,11:15 - 11:29,Cashier,53.63,8,6.7,8,6.7,8,6.7,1.0,1.0
,,,30,11:30 - 11:44,Cashier,33.58,5,6.72,5,6.72,5,6.72,1.0,1.0
,,,30,11:45 - 11:59,Cashier,30.96,6,5.16,6,5.16,6,5.16,1.0,1.0
,,,30,12:00 - 12:14,Cashier,25.02,5,5.0,5,5.0,5,5.0,1.0,1.0
,,,30,12:15 - 12:29,Cashier,67.11,11,6.1,11,6.1,11,6.1,1.0,1.0
,,,30,12:30 - 12:44,Cashier,74.41,11,6.76,11,6.76,11,6.76,1.0,1.0
,,,30,12:45 - 12:59,Cashier,40.67,8,5.08,8,5.08,8,5.08,1.0,1.0
,,,30,13:00 - 13:14,Cashier,70.9,12,5.91,12,5.91,12,5.91,1.0,1.0
,,,30,13:15 - 13:29,Cashier,27.34,5,5.47,5,5.47,5,5.47,1.0,1.0
,,,30,13:30 - 13:44,Cashier,42.61,7,6.09,7,6.09,7,6.09,1.0,1.0
,,,30,13:45 - 13:59,Cashier,32.93,5,6.59,5,6.59,5,6.59,1.0,1.0
,,,30,14:00 - 14:14,Cashier,28.64,6,4.77,6,4.77,6,4.77,1.0,1.0
,,,30,14:15 - 14:29,Cashier,33.62,7,4.8,7,4.8,7,4.8,1.0,1.0
,,,30,14:30 - 14:44,Cashier,19.88,3,6.63,3,6.63,3,6.63,1.0,1.0
,,,30,14:45 - 14:59,Cashier,31.53,6,5.25,6,5.25,6,5.25,1.0,1.0
,,,30,---,---,1062.05,186,5.71,186,5.71,186,5.71,1.0,1.0
